,Name,Link,Year,Publisher,Platform
33293,riders of rhea,https://www.uvlist.net/game-232557-Riders+of+Rhea,2017,Powerhoof,Linux
33294,ridge cruiser,https://www.uvlist.net/game-233529-Ridge+Cruiser,?,Victory Software,Ohio Scientific
33295,ridge racer,https://www.uvlist.net/game-1629-Ridge+Racer,1993,Namco,Arcade
33296,ridge racer,https://www.uvlist.net/game-174708-Ridge+Racer,2009,Namco Bandai Games;Tectoy;Zeebo ,Zeebo
33297,ridge racer,https://www.uvlist.net/game-187598-Ridge+Racer,2011,Namco Bandai Games ,PS Vita
33298,ridge racer ,https://www.uvlist.net/game-11409-Ridge+Racer,1994,Namco,PS
33299,ridge racer 2,https://www.uvlist.net/game-1630-Ridge+Racer+2,1994,Namco,Arcade
33300,ridge racer 2 ,https://www.uvlist.net/game-158690-Ridge+Racer+2,2006,Namco ,PSP
33301,ridge racer 3d,https://www.uvlist.net/game-178479-Ridge+Racer+3D,2011,Namco Bandai Games,3DS
33302,ridge racer 6,https://www.uvlist.net/game-155774-Ridge+Racer+6,2005,Namco,X360
33303,ridge racer 64 ,https://www.uvlist.net/game-98988-Ridge+Racer+64,2000,Namco,N64
33304,ridge racer 7 ,https://www.uvlist.net/game-159653-Ridge+Racer+7,2006,Bandai Namco,PS3
33305,ridge racer accelerated,https://www.uvlist.net/game-175694-Ridge+Racer+Accelerated,2009,Namco Bandai ,iOS
33306,ridge racer ds,https://www.uvlist.net/game-154618-Ridge+Racer+DS,2004,Namco,Nintendo DS
33307,ridge racer revolution,https://www.uvlist.net/game-11410-Ridge+Racer+Revolution,1995,Namco,PS
33308,ridge racer type 4 ,https://www.uvlist.net/game-36944-Ridge+Racer+Type+4,1998,Namco,PS
33309,ridge racer v,https://www.uvlist.net/game-110862-Ridge+Racer+V,2000,Namco,PS2
33310,ridge racer v arcade battle,https://www.uvlist.net/game-97395-Ridge+Racer+V+Arcade+Battle,2001,Namco,Arcade
33311,ridge racers ,https://www.uvlist.net/game-153963-Ridge+Racers,2004,Namco,PSP
33312,ridiculous fishing: a tale of redemption,https://www.uvlist.net/game-195071-Ridiculous+Fishing+A+Tale+of+Redemption,2013,Vlambeer,iOS
33313,ridiculous glitching,https://www.uvlist.net/game-207281-Ridiculous+Glitching,?,Firepunchd,Linux
33314,ridiculous reality,https://www.uvlist.net/game-229607-Ridiculous+Reality,2012,?,Atari 400/800
33315,riding fight,https://www.uvlist.net/game-1029-Riding+Fight,1992,Taito,Arcade
33316,riding hero ,https://www.uvlist.net/game-1233-Riding+Hero,1990,SNK,Neo-Geo
33317,riding incubus ,https://www.uvlist.net/game-169330-Riding+Incubus,2007,? ,Windows
33318,riding spirits ,https://www.uvlist.net/game-211625-Riding+Spirits,2002,Spike ,PS2
33319,riding stables 3d: rivals in the saddle,https://www.uvlist.net/game-240509-Riding+Stables+3D+Rivals+in+the+Saddle,2012,TREVA Entertainment,3DS
33320,riding stables: the whitakers,https://www.uvlist.net/game-188933-Riding+Stables+The+Whitakers,?,? ,3DS
33321,riding star,https://www.uvlist.net/game-44881-Riding+Star,1999,Midas,Windows
33322,riding star 2,https://www.uvlist.net/game-168396-Riding+Star+2,2006,dtp entertainment ,Windows
33323,riding star 3,https://www.uvlist.net/game-168393-Riding+Star+3,2007,dtp young entertainment ,Windows
33324,riding star 3,https://www.uvlist.net/game-168394-Riding+Star+3,2007,dtp young entertainment ,Nintendo DS
33325,riding star 3,https://www.uvlist.net/game-168395-Riding+Star+3,2007,dtp young entertainment,PS2
33326,riding the rapids,https://www.uvlist.net/game-14532-Riding+the+Rapids,1987,Interceptor Micros,ZX Spectrum
33327,riding the rapids,https://www.uvlist.net/game-48927-Riding+the+Rapids,1987,Interceptor Micros,Amstrad CPC
33328,ridingclub championships,https://www.uvlist.net/game-171970-RidingClub+Championships,2008,Artplant,Windows
33329,rie's candy catch,https://www.uvlist.net/game-206935-Ries+Candy+Catch,?,Link-NM,Linux
33330,rifle range,https://www.uvlist.net/game-14533-Rifle+Range,1984,Mastertronic ,ZX Spectrum
33331,rifle range,https://www.uvlist.net/game-273098-Rifle+Range,1983,ALA Software ,VIC-20
33332,rift,https://www.uvlist.net/game-180802-Rift,2011,Trion Worlds,Windows
33333,rift of the necrodancer,https://www.uvlist.net/game-273364-Rift+of+the+NecroDancer,2023,Brace Yourself Games,Switch
33334,rift: storm legion,https://www.uvlist.net/game-192878-Rift+Storm+Legion,2012,Trion Worlds,Windows
33335,rift's cave,https://www.uvlist.net/game-221222-Rifts+Cave,2016,Frost Earth Studio,Linux
33336,rifter,https://www.uvlist.net/game-234421-Rifter,2017,IMakeGames,Linux
33337,riftforge,https://www.uvlist.net/game-197519-Riftforge,2012,Riftforge Entertainment,Linux
33338,rifts: promise of power,https://www.uvlist.net/game-159580-Rifts+Promise+of+Power,2005,Nokia ,N-Gage
33339,riftspace,https://www.uvlist.net/game-170585-RiftSpace,2004,StarWraith 3D Games,Windows
33340,riftstar raiders,https://www.uvlist.net/game-240510-RiftStar+Raiders,2017,Vision Games Publishing ,PS4
33341,riftstar raiders,https://www.uvlist.net/game-240511-RiftStar+Raiders,2017,Vision Games Publishing ,Xbox One
33342,rig attack,https://www.uvlist.net/game-48928-Rig+Attack,1985,Tynesoft,Amstrad CPC
33343,rig attack,https://www.uvlist.net/game-160697-Rig+Attack,?,Tynesoft,Electron
33344,rig attack,https://www.uvlist.net/game-275465-Rig+Attack,1985,Tynesoft,C16/Plus4
33345,rig racer 2,https://www.uvlist.net/game-213014-Rig+Racer+2,2005,Metro 3D ,PS2
33346,rig racer 2,https://www.uvlist.net/game-213015-Rig+Racer+2,2007,Metro 3D ,Wii
33347,rig racer 2,https://www.uvlist.net/game-213016-Rig+Racer+2,2005,Metro 3D ,Windows
33348,rigel's revenge,https://www.uvlist.net/game-14535-Rigels+Revenge,1987,Mastertronic ,ZX Spectrum
33349,rigel's revenge,https://www.uvlist.net/game-48929-Rigels+Revenge,1987,Mastertronic ,Amstrad CPC
33350,rigel's revenge,https://www.uvlist.net/game-182430-Rigels+Revenge,1987,Mastertronic ,C64
33351,right again,https://www.uvlist.net/game-255406-Right+Again,1984,Ascension Designs,Apple II E
33352,right again,https://www.uvlist.net/game-255407-Right+Again,1984,Ascension Designs,C64
33353,right edge ,https://www.uvlist.net/game-262443-RIGHT+EDGE,?,Neko no Kessha,NEC PC9801
33354,right of way,https://www.uvlist.net/game-258334-Right+of+way,1984,MECC,Apple II E
33355,right way,https://www.uvlist.net/game-219039-Right+Way,1992,author,Amiga
33356,righteous hammer of justice,https://www.uvlist.net/game-219357-Righteous+Hammer+of+Justice,2015,Shmackson,Linux
33357,righteous!,https://www.uvlist.net/game-185316-Righteous,?,author,Linux
33358,righty tighty xl,https://www.uvlist.net/game-243974-Righty+Tighty+XL,2018,Nickervision Studios,Linux
33359,rigid force alpha,https://www.uvlist.net/game-262918-Rigid+Force+Alpha,2018,com8com1 Software,Windows
33360,rigid force redux,https://www.uvlist.net/game-262919-Rigid+Force+Redux,2020,Headup Games ,Switch
33361,riglas,https://www.uvlist.net/game-159855-Riglas,1985,Random House,Sharp X1
33362,riglord saga 2 ,https://www.uvlist.net/game-161890-Riglord+Saga+2,1996,Sega ,Saturn
33363,rigonauts,https://www.uvlist.net/game-191162-Rigonauts,2012,Engient,Windows
33364,rigs mechanized combat league,https://www.uvlist.net/game-240512-RIGS+Mechanized+Combat+League,2016,Sony Interactive Entertainment ,PS4
33365,rigs of rods,https://www.uvlist.net/game-182619-Rigs+of+Rods,2011,author,Linux
33366,rijn the specpyre in... manor of the damned!,https://www.uvlist.net/game-183986-Rijn+the+Specpyre+in...+Manor+of+the+Damned,2011,The Hideout,Linux
33367,rijn the specpyre in... manor of the damned!,https://www.uvlist.net/game-188229-Rijn+the+Specpyre+in...+Manor+of+the+Damned,2011,The Hideout,Mac OS X
33368,rijn the specpyre in... manor of the damned!,https://www.uvlist.net/game-188230-Rijn+the+Specpyre+in...+Manor+of+the+Damned,2011,The Hideout,Windows
33369,rik the roadie,https://www.uvlist.net/game-48930-Rik+the+Roadie,1988,Alternative Software,Amstrad CPC
33370,rik the roadie,https://www.uvlist.net/game-160698-Rik+the+Roadie,?,Alternative Software,Electron
33371,rik the roadie,https://www.uvlist.net/game-200294-Rik+the+Roadie,1988,Alternative Software,C64
33372,rik the roadie,https://www.uvlist.net/game-202397-Rik+the+Roadie,1988,Alternative Software,ZX Spectrum
33373,rik the roadie,https://www.uvlist.net/game-234545-Rik+the+Roadie,1988,Alternative Software,ZX Spectrum
33374,rik the roadie,https://www.uvlist.net/game-234548-Rik+the+Roadie,?,Alternative Software,C64
33375,rik the roadie,https://www.uvlist.net/game-277592-Rik+the+Roadie,1987,Alternative Software,BBC
33376,riki legends,https://www.uvlist.net/game-240513-Riki+Legends,2012,Arc System Works ,3DS
33377,rikki & vikki,https://www.uvlist.net/game-246546-Rikki+Vikki,2019,author,Atari 7800
33378,rikosphere,https://www.uvlist.net/game-14537-Rikosphere,1992,Your Sinclair,ZX Spectrum
33379,rikujou boueitai maochan,https://www.uvlist.net/game-109616-Rikujou+Boueitai+Maochan,2003,Marvelous Entertainment,PS
33380,rim - battle planets,https://www.uvlist.net/game-48485-RIM+Battle+Planets,2001,Ravensburger Interactive ,Windows
33381,rim rockin' basketball,https://www.uvlist.net/game-1030-Rim+Rockin+Basketball,1991,Strata;Incredible Technologies,Arcade
33382,rime,https://www.uvlist.net/game-229373-RiME,2017,Grey Box;Six Foot ,Switch
33383,rime,https://www.uvlist.net/game-240514-Rime,2017,Grey Box,PS4
33384,rime,https://www.uvlist.net/game-240515-Rime,2017,Grey Box,Xbox One
33385,rime,https://www.uvlist.net/game-243387-RiME,2017,Grey Box;Six Foot ,Windows
33386,rime,https://www.uvlist.net/game-243388-RiME,2017,Grey Box;Six Foot ,Xbox One
33387,rime,https://www.uvlist.net/game-243389-RiME,2017,Grey Box;Six Foot ,PS4
33388,rime berta,https://www.uvlist.net/game-240516-Rime+Berta,?,NEXT-SOFT,Android
33389,rimelands: hammer of thor,https://www.uvlist.net/game-190093-Rimelands+Hammer+of+Thor,2010,Crescent Moon Games ,iOS
33390,rimo-cocoron ,https://www.uvlist.net/game-271353-Rimo+Cocoron,2001,Sony Computer Entertainment ,PS2
33391,rimrunner,https://www.uvlist.net/game-36115-Rimrunner,1988,Palace Software,C64
33392,rimtrix,https://www.uvlist.net/game-241825-Rimtrix,1989,author,MS-DOS
33393,rimworld,https://www.uvlist.net/game-202400-RimWorld,2018,Ludeon Studios,Windows
33394,rimworld,https://www.uvlist.net/game-202401-RimWorld,2018,Ludeon Studios,Linux
33395,rimworld,https://www.uvlist.net/game-202402-RimWorld,2018,Ludeon Studios,Mac OS X
33396,rimworld,https://www.uvlist.net/game-237567-Rimworld,1987,author,MS-DOS
33397,rimworld: royalty,https://www.uvlist.net/game-259022-RimWorld+Royalty,2020,Ludeon Studios,Linux
33398,rin kaihou kudan no igo taidou ,https://www.uvlist.net/game-159808-Rin+Kaihou+Kudan+no+Igo+Taidou,1996,ASK,SNES
33399,rinascimento,https://www.uvlist.net/game-268281-Rinascimento,1999,Tecniche Nuove Multimedia ,Windows
33400,rinda rinda,https://www.uvlist.net/game-80451-Rinda+Rinda,1984,?,NEC PC8801
33401,ring ,https://www.uvlist.net/game-200772-Ring,1998,Cryo Interactive ,Windows
33402,ring ,https://www.uvlist.net/game-152596-Ring,2000,Asmik;Infogrames ,Dreamcast
33403,ring cycle ,https://www.uvlist.net/game-167284-Ring+Cycle,1996,Psygnosis ,MS-DOS
33404,ring destroyer,https://www.uvlist.net/game-240517-Ring+Destroyer,1982,Republic,TI99
33405,ring fit adventure,https://www.uvlist.net/game-248382-Ring+Fit+Adventure,2019,Nintendo,Switch
33406,ring ii: twilight of the gods ,https://www.uvlist.net/game-268282-Ring+II+Twilight+of+the+Gods,2002,Cryo Interactive Entertainment ,Windows
33407,ring infinity,https://www.uvlist.net/game-163981-Ring+Infinity,2000,Bandai,WonderSwan
33408,ring king ,https://www.uvlist.net/game-8150-Ring+King,1987,Data East;Namco ,NES
33409,ring master,https://www.uvlist.net/game-14538-Ring+Master,?,?,ZX Spectrum
33410,ring master,https://www.uvlist.net/game-34498-Ring+Master,1985,Anirog,C64
33411,ring master 2 ,https://www.uvlist.net/game-240518-Ring+Master+2,1989,Hobby Japan,NEC PC9801
33412,ring master ii,https://www.uvlist.net/game-240519-Ring+Master+II,19xx,Hobby Japan,X68000
33413,ring ni kakero,https://www.uvlist.net/game-6089-Ring+ni+Kakero,1998,NCS,SNES
33414,ring of destruction - slam masters ii ,https://www.uvlist.net/game-42915-Ring+of+Destruction+Slam+Masters+II,1994,Capcom,Arcade
33415,ring of doom ,https://www.uvlist.net/game-196954-Ring+of+Doom,1983,Bergsala ,MicroBee
33416,ring of pain,https://www.uvlist.net/game-266893-Ring+of+Pain,2020,Humble Games ,Windows
33417,ring of red,https://www.uvlist.net/game-110903-Ring+of+Red,2001,Konami ,PS2
33418,ring of sias ,https://www.uvlist.net/game-109617-Ring+of+Sias,1996,Athena,PS
33419,ring out !! ,https://www.uvlist.net/game-181172-Ring+Out,1996,ZyX,NEC PC9801
33420,ring out 4x4,https://www.uvlist.net/game-109081-Ring+Out+4x4,1999,Sega,Arcade
33421,ring out!,https://www.uvlist.net/game-19930-Ring+Out,1998,Otaku Publishing,Windows
33422,ring out!! ,https://www.uvlist.net/game-245328-Ring+Out,1995,ZyX,FM Towns
33423,ring quest,https://www.uvlist.net/game-96741-Ring+Quest,1983,Penguin Software;Origin Systems;Electronic Arts ,Apple II E
33424,ring quest,https://www.uvlist.net/game-245329-Ring+Quest,1985,Starcraft,NEC PC8801
33425,ring quest,https://www.uvlist.net/game-254474-Ring+Quest,1988,UpTime,Apple II E
33426,ring quest,https://www.uvlist.net/game-265435-Ring+Quest,1985,Falsoft ,Tandy Coco
33427,ring rage,https://www.uvlist.net/game-4213-Ring+Rage,1992,Taito,Arcade
33428,ring rage,https://www.uvlist.net/game-38136-Ring+Rage,1993,Natsume ,GB
33429,ring raiders ,https://www.uvlist.net/game-246591-Ring+Raiders,1981,Cavalier Computer,Apple II E
33430,ring riders,https://www.uvlist.net/game-190539-Ring+Riders,2004,Gaelco,Arcade
33431,ring run circus,https://www.uvlist.net/game-245330-Ring+Run+Circus,2014,?,PS Vita
33432,ring runner: flight of the sages,https://www.uvlist.net/game-219811-Ring+Runner+Flight+of+the+Sages,2016,Triple.B.Titles,Linux
33433,ring runner: flight of the sages,https://www.uvlist.net/game-223135-Ring+Runner+Flight+of+the+Sages,2016,Triple.B.Titles,Windows
33434,ring wars ,https://www.uvlist.net/game-14539-Ring+Wars,1989,Cascade Games,ZX Spectrum
33435,ring wars ,https://www.uvlist.net/game-34703-Ring+Wars,1989,Cascade Games,C64
33436,ringar och kryss ,https://www.uvlist.net/game-186943-Ringar+och+kryss,2000,?,BeOS
33437,ringen ,https://www.uvlist.net/game-258933-Ringen,1979,?,Linux
33438,ringer king,https://www.uvlist.net/game-234172-Ringer+King,1999,TC Consulting,Windows
33439,ringetsu dvd ,https://www.uvlist.net/game-168655-Ringetsu+DVD,2004,Selen,DVD player
33440,ringmaster,https://www.uvlist.net/game-253165-Ringmaster,1983,Atari Program Exchange ,Atari 400/800
33441,ringo,https://www.uvlist.net/game-208538-Ringo,?,Elephant Software,Oric
33442,ringquest,https://www.uvlist.net/game-235283-Ringquest,1985,Rainbow,Tandy Coco
33443,rings,https://www.uvlist.net/game-194013-Rings,?,?,Amstrad CPC
33444,rings around saturn,https://www.uvlist.net/game-269681-Rings+Around+Saturn,1981,International Computers Limited,ZX 81
33445,rings of medusa,https://www.uvlist.net/game-38935-Rings+of+Medusa,1989,Starbyte,Atari ST
33446,rings of medusa,https://www.uvlist.net/game-42595-Rings+of+Medusa,1990,Starbyte,MS-DOS
33447,rings of medusa,https://www.uvlist.net/game-43375-Rings+of+Medusa,1989,Starbyte,Amiga
33448,rings of medusa,https://www.uvlist.net/game-239803-Rings+of+Medusa,1990,Starbyte ,C64
33449,rings of medusa gold,https://www.uvlist.net/game-42617-Rings+of+Medusa+Gold,1994,Starbyte,MS-DOS
33450,rings of power,https://www.uvlist.net/game-10163-Rings+of+Power,1991,Electronic Arts ,Mega Drive
33451,rings of saturn,https://www.uvlist.net/game-172845-Rings+of+Saturn,1981,Level-10,Apple II E
33452,rings of zilfin,https://www.uvlist.net/game-33968-Rings+of+Zilfin,1986,SSI ,C64
33453,rings of zilfin,https://www.uvlist.net/game-41044-Rings+of+Zilfin,1987,SSI ,Atari ST
33454,rings of zilfin,https://www.uvlist.net/game-167285-Rings+of+Zilfin,1987,SSI,MS-DOS
33455,rings of zilfin ,https://www.uvlist.net/game-167286-Rings+of+Zilfin,1986,SSI,Apple II E
33456,ringside,https://www.uvlist.net/game-17853-Ringside,1989,EAS Software ,Amiga
33457,ringside,https://www.uvlist.net/game-35090-Ringside,1989,EAS Software,C64
33458,ringside,https://www.uvlist.net/game-39436-Ringside,1989,EAS Software ,Atari ST
33459,ringside seat,https://www.uvlist.net/game-256083-Ringside+Seat,1983,SSI,Apple II E
33460,ringside seat,https://www.uvlist.net/game-272990-Ringside+Seat,1983,SSI,C64
33461,ringworld: revenge of the patriarch,https://www.uvlist.net/game-80370-Ringworld+Revenge+of+the+Patriarch,1992,Tsunami Media,MS-DOS
33462,rinkan gakkou ,https://www.uvlist.net/game-207798-Rinkan+Gakkou,1994,Foster,NEC PC9801
33463,rinkan kurabu ,https://www.uvlist.net/game-274462-Rinkan+Kurabu,2008,Anime Lilith,Windows
33464,rinne tsukihime ,https://www.uvlist.net/game-156717-Rinne+Tsukihime,2001,Inside-cap;AIR Pocket Project ,GBA
33465,rinth island,https://www.uvlist.net/game-190094-Rinth+Island,2012,Chillingo,iOS
33466,rio,https://www.uvlist.net/game-181916-Rio,2011,THQ,X360
33467,rio,https://www.uvlist.net/game-181917-Rio,2011,THQ,PS3
33468,rio,https://www.uvlist.net/game-181918-Rio,2011,THQ,Wii
33469,rio,https://www.uvlist.net/game-181919-Rio,2011,THQ,Nintendo DS
33470,rio blackjack,https://www.uvlist.net/game-175695-Rio+BlackJack,2009,? ,iOS
33471,rio blanco,https://www.uvlist.net/game-14540-Rio+Blanco,1989,AMG,ZX Spectrum
33472,riot,https://www.uvlist.net/game-209709-Riot,1997,Psygnosis;CD Projekt ,MS-DOS
33473,riot ,https://www.uvlist.net/game-194760-RIOT,TBA ,Merge Games ,Linux
33474,riot ,https://www.uvlist.net/game-202944-RIOT,TBA ,Merge Games ,Mac OS X
33475,riot ,https://www.uvlist.net/game-202945-RIOT,2019,Merge Games ,Windows
33476,riot act ,https://www.uvlist.net/game-248961-Riot+Act,2008,Microsoft Game Studios ,X360
33477,riot city,https://www.uvlist.net/game-19948-Riot+City,1991,Sega ,Arcade
33478,riot of the numbers,https://www.uvlist.net/game-228943-Riot+of+the+numbers,2017,author,Linux
33479,riot stars,https://www.uvlist.net/game-109618-Riot+Stars,1997,Hect,PS
33480,riot zone ,https://www.uvlist.net/game-159821-Riot+Zone,1993,Westone;Hudson ,PC Engine CD
33481,riotball,https://www.uvlist.net/game-187628-RiotBall,?,IronCode Software,Linux
33482,rip cord,https://www.uvlist.net/game-2509-Rip+Cord,1979,Exidy,Arcade
33483,rip cord,https://www.uvlist.net/game-222688-Rip+Cord,2014,CollectorVision,ColecoVision
33484,rip off,https://www.uvlist.net/game-585-Rip+Off,1980,Cinematronics,Arcade
33485,rip off,https://www.uvlist.net/game-152235-Rip+Off,1982,GCE,Vectrex
33486,rip tide racer,https://www.uvlist.net/game-181025-Rip+Tide+Racer,2000,Cryo Interactive,GBC
33487,rip-off,https://www.uvlist.net/game-222390-Rip+Off,?,author,Atari 7800
33488,ripcord,https://www.uvlist.net/game-39367-Ripcord,1986,Inner Fire Software,Atari ST
33489,ripd: the game ,https://www.uvlist.net/game-198038-RIPD+The+Game,2013,Atlus ,Windows
33490,ripd: the game ,https://www.uvlist.net/game-198041-RIPD+The+Game,2013,Atlus ,X360
33491,ripd: the game ,https://www.uvlist.net/game-198042-RIPD+The+Game,2013,Atlus ,PS3
33492,ripley's believe it or not: the riddle of master lu ,https://www.uvlist.net/game-101548-Ripleys+Believe+It+Or+Not+The+Riddle+of+Master+Lu,1995,Sanctuary Woods;U.S. Gold ,MS-DOS
33493,ripper,https://www.uvlist.net/game-19338-Ripper,1984,Avalon Hill,C64
33494,ripper,https://www.uvlist.net/game-101574-Ripper,1996,Take 2 Interactive,MS-DOS
33495,ripper,https://www.uvlist.net/game-108367-Ripper,1983,Romox,Atari 400/800
33496,ripper,https://www.uvlist.net/game-213370-Ripper,1996,Take 2 Interactive,Mac OS Classic
33497,ripping rc racer,https://www.uvlist.net/game-219426-Ripping+RC+Racer,2015,crabcrabcam,Linux
33498,ripple - welcome to blue seal,https://www.uvlist.net/game-101549-Ripple+Welcome+to+Blue+Seal,2002,Giga,Windows
33499,ripple cafe ,https://www.uvlist.net/game-245047-Ripple+Cafe,1993,Garuda,NEC PC9801
33500,ripple island ,https://www.uvlist.net/game-156138-Ripple+Island,1988,Sunsoft ,NES
33501,ripples,https://www.uvlist.net/game-183491-Ripples,2008,sake-bento,Linux
33502,riptale,https://www.uvlist.net/game-234340-Riptale,2017,Super God	,Linux
33503,riptide gp,https://www.uvlist.net/game-190095-Riptide+GP,2011,Vector Unit ,iOS
33504,riptide gp: renegade,https://www.uvlist.net/game-240520-Riptide+GP+Renegade,2016,Vector Unit,PS4
33505,riptide gp: renegade,https://www.uvlist.net/game-240521-Riptide+GP+Renegade,2017,Vector Unit,Xbox One
33506,riptide gp2,https://www.uvlist.net/game-240522-Riptide+GP2,?,Vector Unit,Android
33507,riptide gp2,https://www.uvlist.net/game-240523-Riptide+GP2,2015,Vector Unit,Xbox One
33508,riptide gp2,https://www.uvlist.net/game-240524-Riptide+GP2,2015,Vector Unit,PS4
33509,riptoff,https://www.uvlist.net/game-14541-Riptoff,1991,Your Sinclair,ZX Spectrum
33510,riru meru shimai no motto x 2 oshiete! onii-chan-sensei ,https://www.uvlist.net/game-273326-Riru+Meru+Shimai+no+Motto+x+2+Oshiete+Onii+chan+sensei,2002,Globe ,Windows
33511,risa and the succubus grimoire,https://www.uvlist.net/game-249268-Risa+and+the+Succubus+Grimoire,2019,Yumenamakonn,Windows
33512,risa no yousei densetsu ,https://www.uvlist.net/game-215844-Risa+no+Yousei+Densetsu,1988,Konami,Famicom Disk System
33513,rise,https://www.uvlist.net/game-219323-Rise,2015,StarLyte GAMES,Linux
33514,rise & fall: civilizations at war,https://www.uvlist.net/game-157077-Rise+Fall+Civilizations+at+War,2006,Midway ,Windows
33515,rise & shine,https://www.uvlist.net/game-240525-Rise+Shine,TBA,Adult Swim Games ,PS4
33516,rise & shine,https://www.uvlist.net/game-240526-Rise+Shine,2017,Adult Swim Games ,Xbox One
33517,rise & shine ,https://www.uvlist.net/game-221511-Rise+Shine,2017,Adult Swim Games ,Windows
33518,rise & shine ,https://www.uvlist.net/game-234632-Rise+Shine,2017,Adult Swim Games ,Linux
33519,rise 2: resurrection ,https://www.uvlist.net/game-11412-Rise+2+Resurrection,1996,Acclaim,PS
33520,rise 2: resurrection ,https://www.uvlist.net/game-220055-Rise+2+Resurrection,1996,Acclaim,MS-DOS
33521,rise and fall: civilizations at war,https://www.uvlist.net/game-168514-Rise+and+Fall+Civilizations+at+War,2006,Midway Games ,Windows
33522,rise and shine,https://www.uvlist.net/game-273213-Rise+and+Shine,2018,Adult Swim Games,Switch
33523,rise eterna,https://www.uvlist.net/game-270228-Rise+Eterna,2021,Forever Entertainment ,Switch
33524,rise of balloons,https://www.uvlist.net/game-226578-Rise+of+Balloons,?,Mirum Studio,Android
33525,rise of flight: the first great air war,https://www.uvlist.net/game-250415-Rise+of+Flight+The+First+Great+Air+War,2009,777 Studios,Windows
33526,rise of ganon ,https://www.uvlist.net/game-186268-Rise+of+Ganon,2009,author,Linux
33527,rise of heroes ,https://www.uvlist.net/game-194920-Rise+of+Heroes,2012,? ,Windows
33528,rise of incarnates,https://www.uvlist.net/game-262478-RISE+OF+INCARNATES,2015,Bandai Namco Games,Windows
33529,rise of industry,https://www.uvlist.net/game-241592-Rise+of+Industry,2018,Kasedo Games ,Linux
33530,rise of industry,https://www.uvlist.net/game-268854-Rise+of+Industry,2018,Kasedo Games ,Windows
33531,rise of insanity,https://www.uvlist.net/game-242673-Rise+of+Insanity,2018,Red Limb Studio,Linux
33532,rise of legends ,https://www.uvlist.net/game-158007-Rise+of+Legends,2006,Microsoft Game Studios ,Windows
33533,rise of nations,https://www.uvlist.net/game-106375-Rise+of+Nations,2003,Microsoft Game Studios ,Windows
33534,rise of nations,https://www.uvlist.net/game-168465-Rise+of+Nations,2003,Microsoft Game Studios ,Mac OS X
33535,rise of nightmares,https://www.uvlist.net/game-183868-Rise+of+Nightmares,2011,Sega,X360
33536,rise of nosferacula,https://www.uvlist.net/game-216016-Rise+of+Nosferacula,2015,,Linux
33537,rise of orion,https://www.uvlist.net/game-240527-Rise+of+Orion,?,Point Games,Android
33538,rise of prussia,https://www.uvlist.net/game-174372-Rise+of+Prussia,2010,Paradox Interactive ,Windows
33539,rise of the argonauts,https://www.uvlist.net/game-163331-Rise+of+the+Argonauts,2008,Codemasters ,Windows
33540,rise of the argonauts,https://www.uvlist.net/game-163332-Rise+of+the+Argonauts,2008,Codemasters ,PS3
33541,rise of the argonauts,https://www.uvlist.net/game-163333-Rise+of+the+Argonauts,2008,Codemasters ,X360
33542,rise of the bloodmoon curse,https://www.uvlist.net/game-218153-Rise+of+the+Bloodmoon+Curse,2015,saeun,Linux
33543,rise of the dragon,https://www.uvlist.net/game-172491-Rise+of+the+Dragon,1991,Sierra On-Line ,Amiga
33544,rise of the dragon ,https://www.uvlist.net/game-33433-Rise+of+the+Dragon,1992,Sega;Dynamix ,Mega-CD
33545,rise of the dragon ,https://www.uvlist.net/game-42114-Rise+of+the+Dragon,1990,Sierra On-Line ,MS-DOS
33546,rise of the dragon ,https://www.uvlist.net/game-203630-Rise+of+the+Dragon,1991,Sierra On-Line ,Mac OS Classic
33547,rise of the guardians: the video game,https://www.uvlist.net/game-188934-Rise+of+the+Guardians+The+Video+Game,2012,D3 Publisher ,3DS
33548,rise of the guardians: the video game,https://www.uvlist.net/game-192025-Rise+of+the+Guardians+The+Video+Game,2012,D3 Publisher ,Wii U
33549,rise of the guardians: the video game,https://www.uvlist.net/game-192884-Rise+of+the+Guardians+The+Video+Game,2012,D3 Publisher ,PS3
33550,rise of the guardians: the video game,https://www.uvlist.net/game-192890-Rise+of+the+Guardians+The+Video+Game,2012,D3 Publisher ,Wii
33551,rise of the guardians: the video game,https://www.uvlist.net/game-192891-Rise+of+the+Guardians+The+Video+Game,2012,D3 Publisher ,Nintendo DS
33552,rise of the guardians: the video game,https://www.uvlist.net/game-192932-Rise+of+the+Guardians+The+Video+Game,2012,D3 Publisher ,X360
33553,rise of the kasai ,https://www.uvlist.net/game-240529-Rise+of+the+Kasai,2007,Sony Interactive Entertainment ,PS2
33554,rise of the lost empires,https://www.uvlist.net/game-175697-Rise+of+the+Lost+Empires,2009,Gameloft,iOS
33555,rise of the phoenix ,https://www.uvlist.net/game-98559-Rise+of+the+Phoenix,?,Koei,Mega-CD
33556,rise of the phoenix ,https://www.uvlist.net/game-6312-Rise+of+the+Phoenix,1994,Koei ,SNES
33557,rise of the planet of the apes,https://www.uvlist.net/game-190096-Rise+of+the+Planet+of+the+Apes,2011,Fox Video Games,iOS
33558,rise of the ravager,https://www.uvlist.net/game-195524-Rise+of+the+Ravager,2013,Gentleman Squid Studio,Linux
33559,rise of the robots,https://www.uvlist.net/game-6113-Rise+of+the+Robots,1994,Time Warner ,SNES
