,Name,Link,Year,Publisher,Platform
210,shining force ii ,https://www.uvlist.net/game-10213-Shining+Force+II,1993,Sega;TecToy ,Mega Drive
211,shining force ii ,https://www.uvlist.net/game-192837-Shining+Force+II,2011,Sega ,Windows
212,shining force iii ,https://www.uvlist.net/game-104627-Shining+Force+III,1997,Sega ,Saturn
213,shining force iii: premium disc ,https://www.uvlist.net/game-153133-Shining+Force+III+Premium+Disc,1998,Sega ,Saturn
214,shining force iii: scenario 2 ,https://www.uvlist.net/game-104628-Shining+Force+III+Scenario+2,1998,Sega ,Saturn
215,shining force iii: scenario 3 ,https://www.uvlist.net/game-104629-Shining+Force+III+Scenario+3,1998,Sega ,Saturn
216,shining force international ,https://www.uvlist.net/game-175744-Shining+Force+International,2010,Sega ,iOS
217,shining force neo ,https://www.uvlist.net/game-155042-Shining+Force+NEO,2005,Sega ,PS2
218,shining force: resurrection of the dark dragon ,https://www.uvlist.net/game-111716-Shining+Force+Resurrection+of+the+Dark+Dragon,2004,Sega;THQ;Atlus ,GBA
219,shining force: the sword of hajya ,https://www.uvlist.net/game-43867-Shining+Force+The+Sword+of+Hajya,1993,Sega,Game Gear
220,shining hearts,https://www.uvlist.net/game-182908-Shining+Hearts,2010,Sega,PSP
221,shining in the darkness ,https://www.uvlist.net/game-10214-Shining+in+the+Darkness,1991,Sega ,Mega Drive
222,shining legend,https://www.uvlist.net/game-190173-Shining+Legend,?,? ,iOS
223,shining lore,https://www.uvlist.net/game-176690-Shining+Lore,2004,? ,Xbox
224,shining resonance ,https://www.uvlist.net/game-252232-Shining+Resonance,2014,Sega ,PS3
225,shining resonance refrain ,https://www.uvlist.net/game-252233-Shining+Resonance+Refrain,2018,Sega,PS4
226,shining resonance refrain ,https://www.uvlist.net/game-252234-Shining+Resonance+Refrain,2018,Sega,Switch
227,shining resonance refrain ,https://www.uvlist.net/game-252235-Shining+Resonance+Refrain,2018,Sega,Xbox One
228,shining resonance refrain ,https://www.uvlist.net/game-252236-Shining+Resonance+Refrain,2018,Sega,Windows
229,shining road: to the force,https://www.uvlist.net/game-161561-Shining+Road+To+the+Force,2005,Sega,Mobile
230,shining road: to the force 2,https://www.uvlist.net/game-161564-Shining+Road+To+the+Force+2,2006,Sega,Mobile
231,shining song starnova,https://www.uvlist.net/game-250557-Shining+Song+Starnova,2019,Love in space;Sekai Project,Windows
232,shining soul,https://www.uvlist.net/game-99471-Shining+Soul,2002,Sega;Infogrames;Atlus ,GBA
233,shining soul ii,https://www.uvlist.net/game-111364-Shining+Soul+II,2003,Sega;THQ;Atlus ,GBA
234,shining tears,https://www.uvlist.net/game-155041-Shining+Tears,2004,Sega ,PS2
235,shining the holy ark ,https://www.uvlist.net/game-15920-Shining+the+Holy+Ark,1996,Sonic! Software Planning ,Saturn
236,shining wind,https://www.uvlist.net/game-162235-Shining+Wind,2007,Sega,PS2
237,shining wind x,https://www.uvlist.net/game-182909-Shining+Wind+X,2008,Sega,Mobile
238,shining wisdom ,https://www.uvlist.net/game-15980-Shining+Wisdom,1995,Working Designs;Sega ,Saturn
239,shinjuku monogatari ,https://www.uvlist.net/game-99247-Shinjuku+Monogatari,1992,Fairy Tale,NEC PC9801
240,shinkansen daibakuha ,https://www.uvlist.net/game-96796-Shinkansen+Daibakuha,1983,CSK,NEC PC8801
241,shinkansen daibakuha ,https://www.uvlist.net/game-171654-Shinkansen+Daibakuha,1983,CSK,NEC PC8801
242,shinkei suijaku ,https://www.uvlist.net/game-173948-Shinkei+Suijaku,1982,Usui Pasokon Center,MICRO 7 - FM7
243,shinkei suijaku game ,https://www.uvlist.net/game-174408-Shinkei+Suijaku+Game,1989,FM Circle,MICRO 7 - FM7
244,shinkisekai evolution ,https://www.uvlist.net/game-18665-Shinkisekai+Evolution,1999,ESP;Ubi Soft ,Dreamcast
245,shinkisekai evolution 2 ,https://www.uvlist.net/game-111833-Shinkisekai+Evolution+2,1999,ESP;Ubi Soft ,Dreamcast
246,shinkisekai evolution: hateshinai dungeon ,https://www.uvlist.net/game-103641-Shinkisekai+Evolution+Hateshinai+Dungeon,2000,Sega;ESP ,Neo Geo Pocket Color
247,shinme! taisen pazurudama: toukon marutama machi,https://www.uvlist.net/game-16164-Shinme+Taisen+Pazurudama+Toukon+Marutama+Machi,1998,Konami,N64
248,shinnyuushain tooru-kun ,https://www.uvlist.net/game-97131-Shinnyuushain+Tooru+Kun,1985,Sega ,SG-1000
249,shinobi,https://www.uvlist.net/game-184-Shinobi,1987,Sega ,Arcade
250,shinobi,https://www.uvlist.net/game-8198-Shinobi,1989,Tengen,NES
251,shinobi,https://www.uvlist.net/game-9428-Shinobi,1988,Sega,Master System
252,shinobi,https://www.uvlist.net/game-17413-Shinobi,1989,Virgin;Sales Curve ,Amiga
253,shinobi,https://www.uvlist.net/game-34040-Shinobi,1989,Virgin Games,C64
254,shinobi,https://www.uvlist.net/game-38957-Shinobi,1989,Virgin Games ,Atari ST
255,shinobi,https://www.uvlist.net/game-43301-Shinobi,1989,Virgin Games,MS-DOS
256,shinobi,https://www.uvlist.net/game-49138-Shinobi,1989,Virgin Games;Sales Curve ,Amstrad CPC
257,shinobi,https://www.uvlist.net/game-157204-Shinobi,1989,Virgin Mastertronic ,ZX Spectrum
258,shinobi,https://www.uvlist.net/game-158685-Shinobi,2002,Sega ,PS2
259,shinobi,https://www.uvlist.net/game-183752-Shinobi,2011,Sega ,3DS
260,shinobi,https://www.uvlist.net/game-215741-Shinobi,1989,Mastertronic,MSX
261,shinobi ,https://www.uvlist.net/game-43678-Shinobi,1991,Sega,Game Gear
262,shinobi ,https://www.uvlist.net/game-10845-Shinobi,1989,Asmik ,PC Engine
263,shinobi ii: the silent fury ,https://www.uvlist.net/game-43679-Shinobi+II+The+Silent+Fury,1992,Sega,Game Gear
264,shinobi iii - mega play,https://www.uvlist.net/game-178234-Shinobi+III+Mega+Play,1993,Sega,Arcade
265,shinobi iii : return of the ninja master ,https://www.uvlist.net/game-10215-Shinobi+III+Return+of+the+Ninja+Master,1993,Sega,Mega Drive
266,shinobi iii: return of the ninja master,https://www.uvlist.net/game-190174-Shinobi+III+Return+of+the+Ninja+Master,2011,Sega ,iOS
267,shinobi legions ,https://www.uvlist.net/game-15799-Shinobi+Legions,1995,Vic Tokai;Sega ,Saturn
268,shinobi scramble ,https://www.uvlist.net/game-174758-Shinobi+Scramble,2010,Bradford Games,Android
269,shinobi shift,https://www.uvlist.net/game-269693-Shinobi+Shift,2021,BekkerDev Studio ,Windows
270,shinobido 2: tales of the ninja ,https://www.uvlist.net/game-187565-Shinobido+2+Tales+of+the+Ninja,2011,Spike;Namco Bandai ,PS Vita
271,shinobido: tales of the ninja ,https://www.uvlist.net/game-160105-Shinobido+Tales+of+the+Ninja,2006,Spike;Acquire ,PSP
272,shinobido: way of the ninja ,https://www.uvlist.net/game-187566-Shinobido+Way+of+the+Ninja,2005,SCEE;Spike ,PS2
273,shinobu ryuu ,https://www.uvlist.net/game-195058-Shinobu+Ryuu,2009,Alice Soft,Windows
274,shinorubi,https://www.uvlist.net/game-274284-Shinorubi,2024,RED ART GAMES,Switch
275,shinpi no sekai el-hazard ,https://www.uvlist.net/game-165093-Shinpi+no+Sekai+El+Hazard,1996,Pioneer LDC,Saturn
276,shinrai - broken beyond despair,https://www.uvlist.net/game-223657-SHINRAI+Broken+Beyond+Despair,2016,Gosatsu Visual Novels,Linux
277,shinrei jusatsushi taromaru ,https://www.uvlist.net/game-162510-Shinrei+Jusatsushi+Taromaru,1997,Time Warner,Saturn
278,shinreigari - ghost hound ds,https://www.uvlist.net/game-204558-Shinreigari+Ghost+Hound+DS,2008,5pb.,Nintendo DS
279,shinryu senki - warlock of the fates,https://www.uvlist.net/game-153475-Shinryu+Senki+Warlock+of+the+Fates,1995,SNK;Astec21,Neo-Geo
280,shinsei kishi ryoujoku ,https://www.uvlist.net/game-249669-Shinsei+Kishi+Ryoujoku,2007,Studio-Sakura,Windows
281,shinsei toire no kakosan,https://www.uvlist.net/game-109868-Shinsei+Toire+no+Kakosan,1999,Success,PS
282,shinseiki evangelion - eva to yukai na nakamatachi datsuhokan keikaku,https://www.uvlist.net/game-152145-Shinseiki+Evangelion+Eva+To+Yukai+Na+Nakamatachi+Datsuhokan+Keikaku,1999,Gainax,Windows
283,shinseiki evangelion - eva: yukai na nakama tachi,https://www.uvlist.net/game-104147-Shinseiki+Evangelion+Eva+Yukai+na+Nakama+Tachi,1998,Gainax,PS
284,shinseiki evangelion ayanami ikusei keikaku ds with asuka hokan keikaku,https://www.uvlist.net/game-171840-Shinseiki+Evangelion+Ayanami+Ikusei+Keikaku+DS+with+Asuka+Hokan+Keikaku,2008,Broccoli,Nintendo DS
285,shinseiki evangelion digital card library,https://www.uvlist.net/game-161287-Shinseiki+Evangelion+Digital+Card+Library,1997,Sega,Saturn
286,shinseiki evangelion: eva to yukai na nakamatachi ,https://www.uvlist.net/game-165094-Shinseiki+Evangelion+Eva+to+Yukai+na+Nakamatachi,1998,Gainax,Saturn
287,shinseiki evangelion: typing e-keikaku ,https://www.uvlist.net/game-152671-Shinseiki+Evangelion+Typing+E+Keikaku,2001,Gainax,Dreamcast
288,shinseiki evangelion: typing hokan keikaku,https://www.uvlist.net/game-152672-Shinseiki+Evangelion+Typing+Hokan+Keikaku,2001,Gainax,Dreamcast
289,shinseiki gpx cyber formula ,https://www.uvlist.net/game-7013-Shinseiki+GPX+Cyber+Formula,1992,Takara;NAS;NTV ,SNES
290,shinseiki gpx cyber formula vs,https://www.uvlist.net/game-250150-Shinseiki+GPX+Cyber+Formula+VS,2008,?,PSP
291,shinseiki gpx cyber formula: road to the evolution ,https://www.uvlist.net/game-250151-Shinseiki+GPX+Cyber+Formula+Road+to+the+Evolution,2004,Sunrise Interactive,GameCube
292,shinseiki gpx cyber formula: road to the infinity 3 ,https://www.uvlist.net/game-250152-Shinseiki+GPX+Cyber+Formula+Road+to+the+Infinity+3,2006,Sunrise,PS2
293,shinseiki gpx cyber formula: road to the infinity 4 ,https://www.uvlist.net/game-250153-Shinseiki+GPX+Cyber+Formula+Road+to+the+Infinity+4,2007,Sunrise,PS2
294,shinseiki odysselya ,https://www.uvlist.net/game-6282-Shinseiki+Odysselya,1993,Vic Tokai,SNES
295,shinseiki odysselya ii,https://www.uvlist.net/game-6273-Shinseiki+Odysselya+II,1995,Vic Tokai,SNES
296,shinseiten megashido,https://www.uvlist.net/game-109869-Shinseiten+Megashido,1997,Banpresto,PS
297,shinsekai: into the depths,https://www.uvlist.net/game-262829-Shinsekai+Into+the+Depths,2020,CAPCOM,Switch
298,shinsen-gumi ,https://www.uvlist.net/game-171646-Shinsen+gumi,1983,CSK,NEC PC8801
299,shinsenden ,https://www.uvlist.net/game-157239-Shinsenden,1989,Irem ,NES
300,shinsengumi ,https://www.uvlist.net/game-245070-Shinsengumi,1993,Telenet Japan,NEC PC9801
301,shinsetsu chuushingura shikakutachi no 707 nichi ,https://www.uvlist.net/game-209367-Shinsetsu+Chuushingura+Shikakutachi+no+707+nichi,1995,KSS,NEC PC9801
302,shinsetsu kamiya ukyou 2,https://www.uvlist.net/game-192503-Shinsetsu+Kamiya+Ukyou+2,1995,Altacia,NEC PC9801
303,shinsetsu samurai spirits bushidō retsuden ,https://www.uvlist.net/game-159329-Shinsetsu+Samurai+Spirits+Bushido+Retsuden,1997,SNK,PS
304,shinsetsu samurai spirits: bushidou retsuden ,https://www.uvlist.net/game-162512-Shinsetsu+Samurai+Spirits+Bushidou+Retsuden,1997,SNK ,Saturn
305,shinsetsu shiawase usagi 2,https://www.uvlist.net/game-193081-Shinsetsu+Shiawase+Usagi+2,1996,Games Express ,PC Engine CD
306,shinshoku,https://www.uvlist.net/game-158263-Shinshoku,?,Touchable,Windows
307,shinshuku taisen: it's a noni!,https://www.uvlist.net/game-109870-Shinshuku+Taisen+Its+a+Noni,1997,TMF,PS
308,shinsou kaiten: wanwan umi monogatari: sanyo pachinko paradise dx,https://www.uvlist.net/game-109871-Shinsou+Kaiten+Wanwan+Umi+Monogatari+Sanyo+Pachinko+Paradise+DX,2001,Irem,PS
309,shinwa no shima - island of myth ,https://www.uvlist.net/game-245071-Shinwa+no+Shima+Island+of+Myth,1993,Softec,NEC PC9801
310,shiny ball generator,https://www.uvlist.net/game-219358-Shiny+Ball+Generator,2015,M.S.T.O.P.,Linux
311,shiny gauntlet,https://www.uvlist.net/game-217458-Shiny+Gauntlet,2015,SpriteWrench,Linux
312,shiny the firefly,https://www.uvlist.net/game-204445-Shiny+the+Firefly,2014,Headup Games;Merge Games ,Linux
313,shinzu taikyoku igo,https://www.uvlist.net/game-5697-Shinzu+Taikyoku+Igo,1995,Jordan ,SNES
314,shinzui go sennin,https://www.uvlist.net/game-109872-Shinzui+Go+Sennin,1999,J-Wing,PS
315,shinzui go sennin 2,https://www.uvlist.net/game-109873-Shinzui+Go+Sennin+2,2000,J-Wing,PS
316,shio,https://www.uvlist.net/game-259364-Shio,2018,Coconut Island Games,Switch
317,ship,https://www.uvlist.net/game-252640-Ship,1990,Sega ,Mega Drive
318,ship builder ,https://www.uvlist.net/game-224496-Ship+Builder,?,?,NeXT
319,ship combat,https://www.uvlist.net/game-39613-Ship+Combat,?,?,Atari ST
320,ship destroyer,https://www.uvlist.net/game-188507-Ship+Destroyer,1981,Softside,TRS-80
321,ship economy,https://www.uvlist.net/game-227069-Ship+Economy,2016,SkinnyDim,Linux
322,ship it!,https://www.uvlist.net/game-175754-Ship+It,2009,Coracle,iOS
323,ship lander,https://www.uvlist.net/game-107130-Ship+Lander,?,Big Idea Productions,Internet Only
324,ship of doom,https://www.uvlist.net/game-49139-Ship+of+Doom,1985,Artic Computing,Amstrad CPC
325,ship of fools,https://www.uvlist.net/game-274816-Ship+of+Fools,2022,Team17 ,Switch
326,ship of the line,https://www.uvlist.net/game-14747-Ship+of+the+Line,1982,Richard Shepherd Software,ZX Spectrum
327,ship of the line,https://www.uvlist.net/game-198382-Ship+of+the+Line,1983,Richard Shepherd Software,C64
328,ship pilot,https://www.uvlist.net/game-49140-Ship+Pilot,?,?,Amstrad CPC
329,ship simulator ,https://www.uvlist.net/game-179203-Ship+Simulator,2006,Lighthouse Interactive;DreamCatcher Interactive;Auran ,Windows
330,ship simulator 2008,https://www.uvlist.net/game-163595-Ship+Simulator+2008,2007,Lighthouse Interactive ,Windows
331,ship simulator 2008: new horizons,https://www.uvlist.net/game-179204-Ship+Simulator+2008+New+Horizons,2008,Lighthouse Interactive ,Windows
332,ship simulator extremes,https://www.uvlist.net/game-179202-Ship+Simulator+Extremes,2010,Paradox Interactive ,Windows
333,ship story,https://www.uvlist.net/game-5695-Ship+Story,1995,Athena,SNES
334,ship wreck,https://www.uvlist.net/game-215989-Ship+Wreck,2015,author,Linux
335,shiphunt,https://www.uvlist.net/game-235150-Shiphunt,1984, Free Coco Software,Tandy Coco
336,shiplord,https://www.uvlist.net/game-218911-ShipLord,2015,KupiKey ,Linux
337,shippe of fooles,https://www.uvlist.net/game-174044-Shippe+of+Fooles,1989,EAG,Apple II E
338,shipped,https://www.uvlist.net/game-246946-Shipped,2019,Majorariatto,Linux
339,shippuu! iron leaguer,https://www.uvlist.net/game-8752-Shippuu+Iron+Leaguer,1994,Bandai,GB
340,ships,https://www.uvlist.net/game-186836-ships,2004,?,BeOS
341,ships,https://www.uvlist.net/game-186837-ships,?,author,Linux
342,ships,https://www.uvlist.net/game-202100-Ships,1992,Future Publishing,Amstrad CPC
343,ships,https://www.uvlist.net/game-228367-Ships,2017,Dominik_Dec,Linux
344,ships ahoy,https://www.uvlist.net/game-261198-Ships+Ahoy,1983,Unicorn ,Apple II E
345,ships ahoy,https://www.uvlist.net/game-261199-Ships+Ahoy,1983,Unicorn ,Atari 400/800
346,ships ahoy,https://www.uvlist.net/game-261200-Ships+Ahoy,1983,Unicorn ,C64
347,ships ahoy,https://www.uvlist.net/game-261201-Ships+Ahoy,1983,Unicorn ,MS-DOS
348,ships with cannons,https://www.uvlist.net/game-193553-Ships+with+Cannons,2010,ceyphren,Linux
349,ships!,https://www.uvlist.net/game-270443-Ships,1983,Stainless Software ,TI99
350,shipwars,https://www.uvlist.net/game-242422-Shipwars,1985,author,MS-DOS
351,shipwords ,https://www.uvlist.net/game-195875-Shipwords,2013,TopherMade,Linux
352,shipwreck,https://www.uvlist.net/game-157052-Shipwreck,1987,Tartan Software,ZX Spectrum
353,shipwreck,https://www.uvlist.net/game-203477-Shipwreck,2014,Brushfire Games,Linux
354,shipwreck,https://www.uvlist.net/game-204609-Shipwreck,2014,Brushfire Games,Mac OS X
355,shipwreck,https://www.uvlist.net/game-204610-Shipwreck,2014,Brushfire Games,Windows
356,shipwreck,https://www.uvlist.net/game-204611-Shipwreck,2014,Brushfire Games,X360
357,shipwreck island ,https://www.uvlist.net/game-174045-Shipwreck+Island,1994,EAG,Apple II E
358,shipwrecked,https://www.uvlist.net/game-49141-Shipwrecked,1984,?,Amstrad CPC
359,shipwrecked ii: jupiter 3 ,https://www.uvlist.net/game-257671-ShipWrecked+II+Jupiter+3,1997,?,BBC
360,shipwreckers! ,https://www.uvlist.net/game-167604-Shipwreckers,1997,Psygnosis,Windows
361,shipyards ,https://www.uvlist.net/game-177141-Shipyards,?,Stardock,OS/2
362,shiren monsters: netsal,https://www.uvlist.net/game-111714-Shiren+Monsters+NETSAL,2004,ChunSoft,GBA
363,shiren the wanderer ,https://www.uvlist.net/game-173204-Shiren+the+Wanderer,2010,Atlus USA ,Wii
364,shiren the wanderer: the tower of fortune and the dice of fate,https://www.uvlist.net/game-257712-Shiren+The+Wanderer+The+Tower+of+Fortune+and+the+Dice+of+Fate,2016,?,PS Vita
365,shiren the wanderer: the tower of fortune and the dice of fate,https://www.uvlist.net/game-260836-Shiren+The+Wanderer+The+Tower+of+Fortune+and+the+Dice+of+Fate,2020,Spike Chunsoft US,Switch
366,shiritsu houou gakuen: 1-toshi junai kumi ,https://www.uvlist.net/game-109875-Shiritsu+Houou+Gakuen+1+toshi+Junai+Kumi,2001,J-Wing,PS
367,shiritsu houou gakuen: 2-toshi junai kumi ,https://www.uvlist.net/game-109876-Shiritsu+Houou+Gakuen+2+toshi+Junai+Kumi,2001,J-Wing,PS
368,shiritsu tantei max 2 - master of elemental ,https://www.uvlist.net/game-249852-Shiritsu+Tantei+Max+2+Master+of+Elemental,1991,Agumix,NEC PC9801
369,shirley muldowney's top fuel challenge,https://www.uvlist.net/game-34867-Shirley+Muldowneys+Top+Fuel+Challenge,1987,Cosmi,C64
370,shiro koki kuro koki ~kuro tights ni semerareru ga sore gurai de wa shiro knee socks o akiramenai ore~,https://www.uvlist.net/game-263085-Shiro+Koki+Kuro+Koki+Kuro+Tights+ni+Semerareru+ga+Sore+Gurai+de+wa+Shiro+Knee+Socks+o+Akiramenai+Ore,2012,Atelier Kaguya,Windows
371,shirogane no cal digital performance ,https://www.uvlist.net/game-274545-Shirogane+no+Cal+Digital+Performance,2008,Kogado Studio,Windows
372,shirogane no cal to soukuu no joou ,https://www.uvlist.net/game-274546-Shirogane+no+Cal+to+Soukuu+no+Joou,2011,CyberFront ,PSP
373,shirogane no cal to soukuu no joou ,https://www.uvlist.net/game-274547-Shirogane+no+Cal+to+Soukuu+no+Joou,2010,Kogado Studio,Windows
374,shiroi,https://www.uvlist.net/game-215005-Shiroi,?,Gaeel,Linux
375,shiroi ringu he - twinkle little star ,https://www.uvlist.net/game-5723-Shiroi+Ringu+He+Twinkle+Little+Star,1995,Pony Canyon;Atelier Double,SNES
376,shiroki majo: mouhitotsu no eiyuu densetsu ,https://www.uvlist.net/game-165103-Shiroki+Majo+Mouhitotsu+no+Eiyuu+Densetsu,1998,Hudson ,Saturn
377,shiroki tenshi-tachi no rondo ,https://www.uvlist.net/game-275317-Shiroki+Tenshi+tachi+no+Rondo,2001,Black Package Try,Windows
378,shiroki tenshi-tachi no rondo 2 ,https://www.uvlist.net/game-275318-Shiroki+Tenshi+tachi+no+Rondo+2,2003,Black Package Try,Windows
379,shirotsume kusa hanashi: episode of the clovers,https://www.uvlist.net/game-152673-Shirotsume+Kusa+Hanashi+Episode+of+the+Clovers,2003,NEC,Dreamcast
380,shiru wo kakerareru shoujo ~yarisute gomen!? seieki de kioku wo kesu otoko~ ,https://www.uvlist.net/game-188031-Shiru+wo+Kakerareru+Shoujo+Yarisute+Gomen+Seieki+de+Kioku+wo+Kesu+Otoko,2009,Softhouse-Seal,Windows
381,shirudaku settai: shirudarake no machi ,https://www.uvlist.net/game-163854-Shirudaku+Settai+Shirudarake+no+Machi,2007,Waffle,Windows
382,shiryou sensen: war of the dead - browning no fukkatsu ,https://www.uvlist.net/game-225751-Shiryou+Sensen+War+of+the+Dead+Browning+no+Fukkatsu,1989,Victor ,NEC PC8801
383,shiryou sensen: war of the dead ,https://www.uvlist.net/game-10846-Shiryou+Sensen+War+of+the+Dead,1989,Victor ,PC Engine
384,shiryou sensen: war of the dead ,https://www.uvlist.net/game-100329-Shiryou+Sensen+War+of+the+Dead,1987,Victor ,MSX2
385,shiryou sensen: war of the dead part 2 ,https://www.uvlist.net/game-155624-Shiryou+Sensen+War+of+the+Dead+Part+2,1988,Victor ,MSX2
386,shiryou sensen: war of the dead part 2 ,https://www.uvlist.net/game-225764-Shiryou+Sensen+War+of+the+Dead+Part+2,1989,Victor ,NEC PC8801
387,shisen,https://www.uvlist.net/game-37220-Shisen,?,Howard Lam,WinCE
388,shisen for os/2 ,https://www.uvlist.net/game-177457-Shisen+for+OS+2,?,?,OS/2
